cdid,COMMODITY,AREA,DIRECTION,BASIS,PRICE,SEASADJ,PERIOD
LNOY,25,EU,EX,BOP,CP,SA,Q
LNPA,25,EU,EX,BOP,CVM,NSA,Q
LNPB,25,EU,EX,BOP,CVM,SA,Q
LOBG,25,EU,IM,OTS,CP,NSA,Q
LOBI,25,EU,IM,OTS,CVM,NSA,Q
LOBH,25,EU,IM,OTS,KQ,NSA,Q
LOAW,25,EU,IM,BOP,CP,NSA,Q
LOAX,25,EU,IM,BOP,CP,SA,Q
LOAZ,25,EU,IM,BOP,CVM,NSA,Q
LOBA,25,EU,IM,BOP,CVM,SA,Q
LOBE,25,EU,IM,BOP,DEF,NSA,Q
LOBF,25,EU,IM,BOP,VM,SA,Q
LOBR,25,RW,EX,OTS,CP,NSA,Q
LOBT,25,RW,EX,OTS,CVM,NSA,Q
LOBS,25,RW,EX,OTS,KQ,NSA,Q
LOBJ,25,RW,EX,BOP,CP,NSA,Q
LOBK,25,RW,EX,BOP,CP,SA,Q
LOBM,25,RW,EX,BOP,CVM,NSA,Q
LOBN,25,RW,EX,BOP,CVM,SA,Q
LOCE,25,RW,IM,OTS,CP,NSA,Q
LOCG,25,RW,IM,OTS,CVM,NSA,Q
LOCF,25,RW,IM,OTS,KQ,NSA,Q
LOBU,25,RW,IM,BOP,CP,NSA,Q
LOBV,25,RW,IM,BOP,CP,SA,Q
LOBX,25,RW,IM,BOP,CVM,NSA,Q
LOBY,25,RW,IM,BOP,CVM,SA,Q
LOCC,25,RW,IM,BOP,DEF,NSA,Q
LOCD,25,RW,IM,BOP,VM,SA,Q
EHBH,25,WW,BAL,BOP,CP,SA,Q
OAFT,25,WW,EX,OTS,KQ,NSA,Q
IGSC,25,WW,EX,BOP,CP,NSA,Q
BQOZ,25,WW,EX,BOP,CP,SA,Q
IERD,25,WW,EX,BOP,CVM,NSA,Q
OCCY,25,WW,EX,BOP,CVM,SA,Q
OCFT,25,WW,IM,OTS,KQ,NSA,Q
IGSH,25,WW,IM,BOP,CP,NSA,Q
EQAH,25,WW,IM,BOP,CP,SA,Q
IIFT,25,WW,IM,BOP,CVM,NSA,Q
OGSR,25,WW,IM,BOP,CVM,SA,Q
EHGJ,25,WW,IM,BOP,DEF,NSA,Q
EHDV,25,WW,IM,BOP,VM,SA,Q
MBBQ,26,EU,EX,OTS,CP,NSA,Q
MBBS,26,EU,EX,OTS,CVM,NSA,Q
MBBR,26,EU,EX,OTS,KQ,NSA,Q
LOCH,26,EU,EX,BOP,CP,NSA,Q
LOCI,26,EU,EX,BOP,CP,SA,Q
MBBJ,26,EU,EX,BOP,CVM,NSA,Q
MBBK,26,EU,EX,BOP,CVM,SA,Q
MBBO,26,EU,EX,BOP,DEF,NSA,Q
MBBP,26,EU,EX,BOP,VM,SA,Q
MBCD,26,EU,IM,OTS,CP,NSA,Q
MBCF,26,EU,IM,OTS,CVM,NSA,Q
MBCE,26,EU,IM,OTS,KQ,NSA,Q
MBBT,26,EU,IM,BOP,CP,NSA,Q
MBBU,26,EU,IM,BOP,CP,SA,Q
MBBW,26,EU,IM,BOP,CVM,NSA,Q
MBBX,26,EU,IM,BOP,CVM,SA,Q
MBCB,26,EU,IM,BOP,DEF,NSA,Q
MBCC,26,EU,IM,BOP,VM,SA,Q
MBCQ,26,RW,EX,OTS,CP,NSA,Q
MBCS,26,RW,EX,OTS,CVM,NSA,Q
MBCR,26,RW,EX,OTS,KQ,NSA,Q
MBCG,26,RW,EX,BOP,CP,NSA,Q
MBCH,26,RW,EX,BOP,CP,SA,Q
MBCJ,26,RW,EX,BOP,CVM,NSA,Q
MBCK,26,RW,EX,BOP,CVM,SA,Q
MBCO,26,RW,EX,BOP,DEF,NSA,Q
MBCP,26,RW,EX,BOP,VM,SA,Q
MBDD,26,RW,IM,OTS,CP,NSA,Q
MBDF,26,RW,IM,OTS,CVM,NSA,Q
MBDE,26,RW,IM,OTS,KQ,NSA,Q
MBCT,26,RW,IM,BOP,CP,NSA,Q
MBCU,26,RW,IM,BOP,CP,SA,Q
MBCW,26,RW,IM,BOP,CVM,NSA,Q
MBCX,26,RW,IM,BOP,CVM,SA,Q
MBDB,26,RW,IM,BOP,DEF,NSA,Q
MBDC,26,RW,IM,BOP,VM,SA,Q
EHBI,26,WW,BAL,BOP,CP,SA,Q
OAFU,26,WW,EX,OTS,KQ,NSA,Q
IGSM,26,WW,EX,BOP,CP,NSA,Q
BQPA,26,WW,EX,BOP,CP,SA,Q
IIFU,26,WW,EX,BOP,CVM,NSA,Q
OEEV,26,WW,EX,BOP,CVM,SA,Q
EHFC,26,WW,EX,BOP,DEF,NSA,Q
EHCO,26,WW,EX,BOP,VM,SA,Q
OCFU,26,WW,IM,OTS,KQ,NSA,Q
IGSW,26,WW,IM,BOP,CP,NSA,Q
EQAP,26,WW,IM,BOP,CP,SA,Q
IIFV,26,WW,IM,BOP,CVM,NSA,Q
OGSS,26,WW,IM,BOP,CVM,SA,Q
EHGK,26,WW,IM,BOP,DEF,NSA,Q
EHDW,26,WW,IM,BOP,VM,SA,Q
MBDS,28,EU,EX,OTS,CP,NSA,Q
MBDU,28,EU,EX,OTS,CVM,NSA,Q
MBDT,28,EU,EX,OTS,KQ,NSA,Q
MBDI,28,EU,EX,BOP,CP,NSA,Q
MBDJ,28,EU,EX,BOP,CP,SA,Q
MBDL,28,EU,EX,BOP,CVM,NSA,Q
MBDM,28,EU,EX,BOP,CVM,SA,Q
MBDQ,28,EU,EX,BOP,DEF,NSA,Q
MBDR,28,EU,EX,BOP,VM,SA,Q
MBEF,28,EU,IM,OTS,CP,NSA,Q
MBEH,28,EU,IM,OTS,CVM,NSA,Q
MBEG,28,EU,IM,OTS,KQ,NSA,Q
MBDV,28,EU,IM,BOP,CP,NSA,Q
MBDW,28,EU,IM,BOP,CP,SA,Q
MBDY,28,EU,IM,BOP,CVM,NSA,Q
MBDZ,28,EU,IM,BOP,CVM,SA,Q
MBED,28,EU,IM,BOP,DEF,NSA,Q
MBEE,28,EU,IM,BOP,VM,SA,Q
MBHB,28,RW,EX,OTS,CP,NSA,Q
MBHD,28,RW,EX,OTS,CVM,NSA,Q
MBHC,28,RW,EX,OTS,KQ,NSA,Q
MBEI,28,RW,EX,BOP,CP,NSA,Q
MBEJ,28,RW,EX,BOP,CP,SA,Q
MBEL,28,RW,EX,BOP,CVM,NSA,Q
MBGV,28,RW,EX,BOP,CVM,SA,Q
MBGZ,28,RW,EX,BOP,DEF,NSA,Q
MBHA,28,RW,EX,BOP,VM,SA,Q
MBHO,28,RW,IM,OTS,CP,NSA,Q
MBHQ,28,RW,IM,OTS,CVM,NSA,Q
MBHP,28,RW,IM,OTS,KQ,NSA,Q
MBHE,28,RW,IM,BOP,CP,NSA,Q
MBHF,28,RW,IM,BOP,CP,SA,Q
MBHH,28,RW,IM,BOP,CVM,NSA,Q
MBHI,28,RW,IM,BOP,CVM,SA,Q
MBHM,28,RW,IM,BOP,DEF,NSA,Q
MBHN,28,RW,IM,BOP,VM,SA,Q
EHBJ,28,WW,BAL,BOP,CP,SA,Q
OAFW,28,WW,EX,OTS,KQ,NSA,Q
IGTH,28,WW,EX,BOP,CP,NSA,Q
BQPB,28,WW,EX,BOP,CP,SA,Q
IIFW,28,WW,EX,BOP,CVM,NSA,Q
OEEW,28,WW,EX,BOP,CVM,SA,Q
EHFD,28,WW,EX,BOP,DEF,NSA,Q
EHCP,28,WW,EX,BOP,VM,SA,Q
OCFW,28,WW,IM,OTS,KQ,NSA,Q
IGUG,28,WW,IM,BOP,CP,NSA,Q
EHAA,28,WW,IM,BOP,CP,SA,Q
IIFX,28,WW,IM,BOP,CVM,NSA,Q
OGST,28,WW,IM,BOP,CVM,SA,Q
EHGL,28,WW,IM,BOP,DEF,NSA,Q
EHDX,28,WW,IM,BOP,VM,SA,Q
SDBB,2OCM,EU,EX,OTS,CP,NSA,Q
SDBD,2OCM,EU,EX,OTS,CVM,NSA,Q
SDBC,2OCM,EU,EX,OTS,KQ,NSA,Q
MCVW,2OCM,EU,EX,BOP,CP,NSA,Q
MCWB,2OCM,EU,EX,BOP,CP,SA,Q
SDAT,2OCM,EU,EX,BOP,CVM,NSA,Q
SDAU,2OCM,EU,EX,BOP,CVM,SA,Q
SDAZ,2OCM,EU,EX,BOP,DEF,NSA,Q
SDBA,2OCM,EU,EX,BOP,VM,SA,Q
SDBO,2OCM,EU,IM,OTS,CP,NSA,Q
SDBQ,2OCM,EU,IM,OTS,CVM,NSA,Q
SDBP,2OCM,EU,IM,OTS,KQ,NSA,Q
SDBE,2OCM,EU,IM,BOP,CP,NSA,Q
SDBF,2OCM,EU,IM,BOP,CP,SA,Q
SDBH,2OCM,EU,IM,BOP,CVM,NSA,Q
SDBI,2OCM,EU,IM,BOP,CVM,SA,Q
SDBM,2OCM,EU,IM,BOP,DEF,NSA,Q
SDBN,2OCM,EU,IM,BOP,VM,SA,Q
SDCB,2OCM,RW,EX,OTS,CP,NSA,Q
SDCD,2OCM,RW,EX,OTS,CVM,NSA,Q
SDCC,2OCM,RW,EX,OTS,KQ,NSA,Q
SDBR,2OCM,RW,EX,BOP,CP,NSA,Q
SDBS,2OCM,RW,EX,BOP,CP,SA,Q
SDBU,2OCM,RW,EX,BOP,CVM,NSA,Q
SDBV,2OCM,RW,EX,BOP,CVM,SA,Q
SDBZ,2OCM,RW,EX,BOP,DEF,NSA,Q
SDCA,2OCM,RW,EX,BOP,VM,SA,Q
SDCO,2OCM,RW,IM,OTS,CP,NSA,Q
SDCQ,2OCM,RW,IM,OTS,CVM,NSA,Q
SDCP,2OCM,RW,IM,OTS,KQ,NSA,Q
SDCE,2OCM,RW,IM,BOP,CP,NSA,Q
SDCF,2OCM,RW,IM,BOP,CP,SA,Q
SDCH,2OCM,RW,IM,BOP,CVM,NSA,Q
SDCI,2OCM,RW,IM,BOP,CVM,SA,Q
SDCM,2OCM,RW,IM,BOP,DEF,NSA,Q
SDCN,2OCM,RW,IM,BOP,VM,SA,Q
OACP,2OCM,WW,BAL,BOP,CP,SA,Q
OPUX,2OCM,WW,EX,OTS,KQ,NSA,Q
IGUH,2OCM,WW,EX,BOP,CP,NSA,Q
OKCR,2OCM,WW,EX,BOP,CP,SA,Q
IIAQ,2OCM,WW,EX,BOP,CVM,NSA,Q
OKQB,2OCM,WW,EX,BOP,CVM,SA,Q
OMEG,2OCM,WW,EX,BOP,DEF,NSA,Q
OLQV,2OCM,WW,EX,BOP,VM,SA,Q
ODRG,2OCM,WW,IM,OTS,KQ,NSA,Q
IGUL,2OCM,WW,IM,BOP,CP,NSA,Q
OKED,2OCM,WW,IM,BOP,CP,SA,Q
IIAR,2OCM,WW,IM,BOP,CVM,NSA,Q
OKRN,2OCM,WW,IM,BOP,CVM,SA,Q
OMFT,2OCM,WW,IM,BOP,DEF,NSA,Q
OLSH,2OCM,WW,IM,BOP,VM,SA,Q
LKWZ,21,EU,EX,OTS,CP,NSA,Q
LKXA,21,EU,IM,OTS,CP,NSA,Q
LKXB,22,EU,EX,OTS,CP,NSA,Q
LKXC,22,EU,IM,OTS,CP,NSA,Q
LKYB,23,EU,EX,OTS,CP,NSA,Q
LKYC,23,EU,IM,OTS,CP,NSA,Q
MBDG,27,EU,EX,OTS,CP,NSA,Q
MBDH,27,EU,IM,OTS,CP,NSA,Q
MBHR,29,EU,EX,OTS,CP,NSA,Q
MBHS,29,EU,IM,OTS,CP,NSA,Q
SMIN,96,EU,EX,OTS,CP,NSA,Q
SMIO,96,EU,IM,OTS,CP,NSA,Q
SIGD,4,EU,EX,OTS,CP,NSA,Q
SIGF,4,EU,EX,OTS,CVM,NSA,Q
SIGE,4,EU,EX,OTS,KQ,NSA,Q
SIFT,4,EU,EX,BOP,CP,NSA,Q
SIFU,4,EU,EX,BOP,CP,SA,Q
SIFW,4,EU,EX,BOP,CVM,NSA,Q
SIFX,4,EU,EX,BOP,CVM,SA,Q
SIGB,4,EU,EX,BOP,DEF,NSA,Q
SIGC,4,EU,EX,BOP,VM,SA,Q
SIGQ,4,EU,IM,OTS,CP,NSA,Q
SIGS,4,EU,IM,OTS,CVM,NSA,Q
SIGR,4,EU,IM,OTS,KQ,NSA,Q
SIGG,4,EU,IM,BOP,CP,NSA,Q
SIGH,4,EU,IM,BOP,CP,SA,Q
SIGJ,4,EU,IM,BOP,CVM,NSA,Q
SIGK,4,EU,IM,BOP,CVM,SA,Q
SIGO,4,EU,IM,BOP,DEF,NSA,Q
SIGP,4,EU,IM,BOP,VM,SA,Q
SIHD,4,RW,EX,OTS,CP,NSA,Q
SIHF,4,RW,EX,OTS,CVM,NSA,Q
SIHE,4,RW,EX,OTS,KQ,NSA,Q
SIGT,4,RW,EX,BOP,CP,NSA,Q
SIGU,4,RW,EX,BOP,CP,SA,Q
SIGW,4,RW,EX,BOP,CVM,NSA,Q
SIGX,4,RW,EX,BOP,CVM,SA,Q
SIHB,4,RW,EX,BOP,DEF,NSA,Q
SIHC,4,RW,EX,BOP,VM,SA,Q
SIHQ,4,RW,IM,OTS,CP,NSA,Q
SIHS,4,RW,IM,OTS,CVM,NSA,Q
SIHR,4,RW,IM,OTS,KQ,NSA,Q
SIHG,4,RW,IM,BOP,CP,NSA,Q
SIHH,4,RW,IM,BOP,CP,SA,Q
SIHJ,4,RW,IM,BOP,CVM,NSA,Q
SIHK,4,RW,IM,BOP,CVM,SA,Q
SIHO,4,RW,IM,BOP,DEF,NSA,Q
SIHP,4,RW,IM,BOP,VM,SA,Q
EHBK,4,WW,BAL,BOP,CP,SA,Q
BQCH,4,WW,EX,OTS,CP,NSA,Q
OAGB,4,WW,EX,OTS,KQ,NSA,Q
IHDA,4,WW,EX,BOP,CP,NSA,Q
BQPI,4,WW,EX,BOP,CP,SA,Q
IIGI,4,WW,EX,BOP,CVM,NSA,Q
OEEX,4,WW,EX,BOP,CVM,SA,Q
EHFE,4,WW,EX,BOP,DEF,NSA,Q
EHCQ,4,WW,EX,BOP,VM,SA,Q
BQHI,4,WW,IM,OTS,CP,NSA,Q
OCGB,4,WW,IM,OTS,KQ,NSA,Q
IHDB,4,WW,IM,BOP,CP,NSA,Q
EHAB,4,WW,IM,BOP,CP,SA,Q
IIGJ,4,WW,IM,BOP,CVM,NSA,Q
OGSU,4,WW,IM,BOP,CVM,SA,Q
EHGM,4,WW,IM,BOP,DEF,NSA,Q
EHDY,4,WW,IM,BOP,VM,SA,Q
SHKN,41,EU,EX,OTS,CP,NSA,Q
SHKO,41,EU,IM,OTS,CP,NSA,Q
SHTS,42,EU,EX,OTS,CP,NSA,Q
SHTT,42,EU,IM,OTS,CP,NSA,Q
SIDJ,43,EU,EX,OTS,CP,NSA,Q
SIDK,43,EU,IM,OTS,CP,NSA,Q
SDFO,3,EU,BAL,BOP,CP,NSA,Q
SDFP,3,EU,BAL,BOP,CP,SA,Q
SDJR,3,EU,EX,OTS,CP,NSA,Q
SDJU,3,EU,EX,OTS,CVM,NSA,Q
SDJT,3,EU,EX,OTS,KQ,NSA,Q
SDFS,3,EU,EX,BOP,CP,NSA,Q
SDFT,3,EU,EX,BOP,CP,SA,Q
SDFV,3,EU,EX,BOP,CVM,NSA,Q
SDFW,3,EU,EX,BOP,CVM,SA,Q
SDJM,3,EU,EX,BOP,DEF,NSA,Q
SDFQ,3,EU,EX,BOP,IDEF,NSA,Q
SDFR,3,EU,EX,BOP,IDEF,SA,Q
SDJO,3,EU,EX,BOP,VM,NSA,Q
SDJP,3,EU,EX,BOP,VM,SA,Q
SDKJ,3,EU,IM,OTS,CP,NSA,Q
SDKM,3,EU,IM,OTS,CVM,NSA,Q
SDKL,3,EU,IM,OTS,KQ,NSA,Q
SDJY,3,EU,IM,BOP,CP,NSA,Q
SDJZ,3,EU,IM,BOP,CP,SA,Q
SDKB,3,EU,IM,BOP,CVM,NSA,Q
SDKC,3,EU,IM,BOP,CVM,SA,Q
SDKG,3,EU,IM,BOP,DEF,NSA,Q
SDJW,3,EU,IM,BOP,IDEF,NSA,Q
SDJX,3,EU,IM,BOP,IDEF,SA,Q
SDKH,3,EU,IM,BOP,VM,NSA,Q
SDKI,3,EU,IM,BOP,VM,SA,Q
SDKO,3,RW,BAL,BOP,CP,NSA,Q
SDKP,3,RW,BAL,BOP,CP,SA,Q
SDLL,3,RW,EX,OTS,CP,NSA,Q
SDLO,3,RW,EX,OTS,CVM,NSA,Q
SDLN,3,RW,EX,OTS,KQ,NSA,Q
SDKZ,3,RW,EX,BOP,CP,NSA,Q
SDLA,3,RW,EX,BOP,CP,SA,Q
SDLD,3,RW,EX,BOP,CVM,NSA,Q
SDLE,3,RW,EX,BOP,CVM,SA,Q
SDLI,3,RW,EX,BOP,DEF,NSA,Q
SDKX,3,RW,EX,BOP,IDEF,NSA,Q
SDKY,3,RW,EX,BOP,IDEF,SA,Q
SDLJ,3,RW,EX,BOP,VM,NSA,Q
SDLK,3,RW,EX,BOP,VM,SA,Q
SDMJ,3,RW,IM,OTS,CP,NSA,Q
SDMQ,3,RW,IM,OTS,CVM,NSA,Q
SDMP,3,RW,IM,OTS,KQ,NSA,Q
SDLS,3,RW,IM,BOP,CP,NSA,Q
SDLT,3,RW,IM,BOP,CP,SA,Q
SDLV,3,RW,IM,BOP,CVM,NSA,Q
SDLW,3,RW,IM,BOP,CVM,SA,Q
SDMA,3,RW,IM,BOP,DEF,NSA,Q
SDLQ,3,RW,IM,BOP,IDEF,NSA,Q
SDLR,3,RW,IM,BOP,IDEF,SA,Q
SDMB,3,RW,IM,BOP,VM,NSA,Q
SDMC,3,RW,IM,BOP,VM,SA,Q
ENDB,3,WW,BAL,BOP,CP,NSA,Q
ELBG,3,WW,BAL,BOP,CP,SA,Q
OHBH,3,WW,BAL,BOP,DEF,NSA,Q
BQCI,3,WW,EX,OTS,CP,NSA,Q
ELDN,3,WW,EX,OTS,IDEF,NSA,Q
OANZ,3,WW,EX,OTS,KQ,NSA,Q
ELDF,3,WW,EX,OTS,VM,NSA,Q
BOPC,3,WW,EX,BOP,CP,NSA,Q
BOPN,3,WW,EX,BOP,CP,SA,Q
BOWC,3,WW,EX,BOP,CVM,NSA,Q
BOXC,3,WW,EX,BOP,CVM,SA,Q
BPDU,3,WW,EX,BOP,DEF,NSA,Q
BOUC,3,WW,EX,BOP,IDEF,NSA,Q
BOVC,3,WW,EX,BOP,IDEF,SA,Q
BORC,3,WW,EX,BOP,VM,NSA,Q
BAFC,3,WW,EX,BOP,VM,SA,Q
BQHY,3,WW,IM,OTS,CP,NSA,Q
ELED,3,WW,IM,OTS,IDEF,NSA,Q
OCNZ,3,WW,IM,OTS,KQ,NSA,Q
ELDV,3,WW,IM,OTS,VM,NSA,Q
BPAC,3,WW,IM,BOP,CP,NSA,Q
BQAT,3,WW,IM,BOP,CP,SA,Q
BPHC,3,WW,IM,BOP,CVM,NSA,Q
BPIC,3,WW,IM,BOP,CVM,SA,Q
ELAP,3,WW,IM,BOP,DEF,NSA,Q
BPFC,3,WW,IM,BOP,IDEF,NSA,Q
BPGC,3,WW,IM,BOP,IDEF,SA,Q
BPCC,3,WW,IM,BOP,VM,NSA,Q
BQBM,3,WW,IM,BOP,VM,SA,Q
SIHT,33,EU,BAL,BOP,CP,NSA,Q
SIHU,33,EU,BAL,BOP,CP,SA,Q
SIII,33,EU,EX,OTS,CP,NSA,Q
SIIL,33,EU,EX,OTS,CVM,NSA,Q
SIIK,33,EU,EX,OTS,KQ,NSA,Q
SIHX,33,EU,EX,BOP,CP,NSA,Q
SIHY,33,EU,EX,BOP,CP,SA,Q
SIIA,33,EU,EX,BOP,CVM,NSA,Q
SIIB,33,EU,EX,BOP,CVM,SA,Q
SIIF,33,EU,EX,BOP,DEF,NSA,Q
SIHV,33,EU,EX,BOP,IDEF,NSA,Q
SIHW,33,EU,EX,BOP,IDEF,SA,Q
SIIG,33,EU,EX,BOP,VM,NSA,Q
SIIH,33,EU,EX,BOP,VM,SA,Q
SIJA,33,EU,IM,OTS,CP,NSA,Q
SIJD,33,EU,IM,OTS,CVM,NSA,Q
SIJC,33,EU,IM,OTS,KQ,NSA,Q
SIIP,33,EU,IM,BOP,CP,NSA,Q
SIIQ,33,EU,IM,BOP,CP,SA,Q
SIIS,33,EU,IM,BOP,CVM,NSA,Q
SIIT,33,EU,IM,BOP,CVM,SA,Q
SIIX,33,EU,IM,BOP,DEF,NSA,Q
SIIN,33,EU,IM,BOP,IDEF,NSA,Q
SIIO,33,EU,IM,BOP,IDEF,SA,Q
SIIY,33,EU,IM,BOP,VM,NSA,Q
SIIZ,33,EU,IM,BOP,VM,SA,Q
SIJF,33,RW,BAL,BOP,CP,NSA,Q
SIJG,33,RW,BAL,BOP,CP,SA,Q
SIJU,33,RW,EX,OTS,CP,NSA,Q
SIJX,33,RW,EX,OTS,CVM,NSA,Q
SIJW,33,RW,EX,OTS,KQ,NSA,Q
SIJJ,33,RW,EX,BOP,CP,NSA,Q
SIJK,33,RW,EX,BOP,CP,SA,Q
SIJM,33,RW,EX,BOP,CVM,NSA,Q
SIJN,33,RW,EX,BOP,CVM,SA,Q
SIJR,33,RW,EX,BOP,DEF,NSA,Q
SIJH,33,RW,EX,BOP,IDEF,NSA,Q
SIJI,33,RW,EX,BOP,IDEF,SA,Q
SIJS,33,RW,EX,BOP,VM,NSA,Q
SIJT,33,RW,EX,BOP,VM,SA,Q
SIKM,33,RW,IM,OTS,CP,NSA,Q
SIKP,33,RW,IM,OTS,CVM,NSA,Q
SIKO,33,RW,IM,OTS,KQ,NSA,Q
SIKB,33,RW,IM,BOP,CP,NSA,Q
SIKC,33,RW,IM,BOP,CP,SA,Q
SIKE,33,RW,IM,BOP,CVM,NSA,Q
SIKF,33,RW,IM,BOP,CVM,SA,Q
SIKJ,33,RW,IM,BOP,DEF,NSA,Q
SIJZ,33,RW,IM,BOP,IDEF,NSA,Q
SIKA,33,RW,IM,BOP,IDEF,SA,Q
SIKK,33,RW,IM,BOP,VM,NSA,Q
SIKL,33,RW,IM,BOP,VM,SA,Q
BQNE,33,WW,BAL,BOP,CP,NSA,Q
ENXQ,33,WW,BAL,BOP,CP,SA,Q
OANY,33,WW,EX,OTS,KQ,NSA,Q
BOKL,33,WW,EX,BOP,CP,NSA,Q
ELBL,33,WW,EX,BOP,CP,SA,Q
BOWX,33,WW,EX,BOP,CVM,NSA,Q
BOXX,33,WW,EX,BOP,CVM,SA,Q
BQAL,33,WW,EX,BOP,DEF,NSA,Q
BOUX,33,WW,EX,BOP,IDEF,NSA,Q
BOVX,33,WW,EX,BOP,IDEF,SA,Q
BONC,33,WW,EX,BOP,VM,NSA,Q
BOSX,33,WW,EX,BOP,VM,SA,Q
OCNY,33,WW,IM,OTS,KQ,NSA,Q
BQAQ,33,WW,IM,BOP,CP,NSA,Q
ENXO,33,WW,IM,BOP,CP,SA,Q
BPHX,33,WW,IM,BOP,CVM,NSA,Q
BPIX,33,WW,IM,BOP,CVM,SA,Q
ELBB,33,WW,IM,BOP,DEF,NSA,Q
BPFX,33,WW,IM,BOP,IDEF,NSA,Q
BPGX,33,WW,IM,BOP,IDEF,SA,Q
ELAM,33,WW,IM,BOP,VM,NSA,Q
BPDX,33,WW,IM,BOP,VM,SA,Q
SDYU,33O,EU,EX,OTS,CP,NSA,Q
SDYV,33O,EU,EX,OTS,CVM,NSA,Q
SDYW,33O,EU,EX,OTS,KQ,NSA,Q
SDYQ,33O,EU,EX,BOP,CP,NSA,Q
SDZE,33O,EU,EX,BOP,CP,SA,Q
SDYR,33O,EU,EX,BOP,CVM,NSA,Q
SDZI,33O,EU,EX,BOP,CVM,SA,Q
SDZO,33O,EU,EX,BOP,DEF,NSA,Q
SDYY,33O,EU,EX,BOP,IDEF,NSA,Q
SDYZ,33O,EU,EX,BOP,IDEF,SA,Q
SDZP,33O,EU,EX,BOP,VM,NSA,Q
SDZQ,33O,EU,EX,BOP,VM,SA,Q
SEAG,33O,EU,IM,OTS,CP,NSA,Q
SEAH,33O,EU,IM,OTS,CVM,NSA,Q
SEAI,33O,EU,IM,OTS,KQ,NSA,Q
SEAB,33O,EU,IM,BOP,CP,NSA,Q
SEAS,33O,EU,IM,BOP,CP,SA,Q
SEAC,33O,EU,IM,BOP,CVM,NSA,Q
SEAW,33O,EU,IM,BOP,CVM,SA,Q
SEBC,33O,EU,IM,BOP,DEF,NSA,Q
SEAM,33O,EU,IM,BOP,IDEF,NSA,Q
SEAN,33O,EU,IM,BOP,IDEF,SA,Q
SEBD,33O,EU,IM,BOP,VM,NSA,Q
SEBE,33O,EU,IM,BOP,VM,SA,Q
SEBT,33O,RW,EX,OTS,CP,NSA,Q
SEBU,33O,RW,EX,OTS,CVM,NSA,Q
SEBV,33O,RW,EX,OTS,KQ,NSA,Q
SEBP,33O,RW,EX,BOP,CP,NSA,Q
SECD,33O,RW,EX,BOP,CP,SA,Q
SEBQ,33O,RW,EX,BOP,CVM,NSA,Q
SECH,33O,RW,EX,BOP,CVM,SA,Q
SECN,33O,RW,EX,BOP,DEF,NSA,Q
SEBX,33O,RW,EX,BOP,IDEF,NSA,Q
SEBY,33O,RW,EX,BOP,IDEF,SA,Q
SECO,33O,RW,EX,BOP,VM,NSA,Q
SECP,33O,RW,EX,BOP,VM,SA,Q
SEDG,33O,RW,IM,OTS,CP,NSA,Q
SEDH,33O,RW,IM,OTS,CVM,NSA,Q
SEDI,33O,RW,IM,OTS,KQ,NSA,Q
SEDA,33O,RW,IM,BOP,CP,NSA,Q
SEDS,33O,RW,IM,BOP,CP,SA,Q
SEDB,33O,RW,IM,BOP,CVM,NSA,Q
SEDW,33O,RW,IM,BOP,CVM,SA,Q
SEEC,33O,RW,IM,BOP,DEF,NSA,Q
SEDM,33O,RW,IM,BOP,IDEF,NSA,Q
SEDN,33O,RW,IM,BOP,IDEF,SA,Q
SEED,33O,RW,IM,BOP,VM,NSA,Q
SEEE,33O,RW,IM,BOP,VM,SA,Q
BQMG,33O,WW,BAL,BOP,CP,NSA,Q
ENIU,33O,WW,BAL,BOP,CP,SA,Q
OAAA,33O,WW,EX,OTS,CP,NSA,Q
BQNX,33O,WW,EX,BOP,CP,NSA,Q
BQNI,33O,WW,EX,BOP,CP,SA,Q
BOWG,33O,WW,EX,BOP,CVM,NSA,Q
BOXG,33O,WW,EX,BOP,CVM,SA,Q
BQAC,33O,WW,EX,BOP,DEF,NSA,Q
BOUG,33O,WW,EX,BOP,IDEF,NSA,Q
BOVG,33O,WW,EX,BOP,IDEF,SA,Q
BOGH,33O,WW,EX,BOP,VM,NSA,Q
BOSG,33O,WW,EX,BOP,VM,SA,Q
OCAA,33O,WW,IM,OTS,CP,NSA,Q
OCFY,33O,WW,IM,OTS,KQ,NSA,Q
BQNM,33O,WW,IM,BOP,CP,NSA,Q
BQNJ,33O,WW,IM,BOP,CP,SA,Q
BPHG,33O,WW,IM,BOP,CVM,NSA,Q
BPIG,33O,WW,IM,BOP,CVM,SA,Q
ELAS,33O,WW,IM,BOP,DEF,NSA,Q
BPFG,33O,WW,IM,BOP,IDEF,NSA,Q
BPGG,33O,WW,IM,BOP,IDEF,SA,Q
BQPV,33O,WW,IM,BOP,VM,NSA,Q
ELAD,33O,WW,IM,BOP,VM,SA,Q
SEEU,33R,EU,EX,OTS,CP,NSA,Q
SEEV,33R,EU,EX,OTS,CVM,NSA,Q
SEEW,33R,EU,EX,OTS,KQ,NSA,Q
SEEQ,33R,EU,EX,BOP,CP,NSA,Q
SEFC,33R,EU,EX,BOP,CP,SA,Q
SEER,33R,EU,EX,BOP,CVM,NSA,Q
SEFG,33R,EU,EX,BOP,CVM,SA,Q
SEFK,33R,EU,EX,BOP,DEF,NSA,Q
SEEY,33R,EU,EX,BOP,IDEF,NSA,Q
SEEZ,33R,EU,EX,BOP,IDEF,SA,Q
